id,name,owner,watchers,created_at,updated_at,size,stars,open_issues_count,language,forks,description,topics,topic
429851205,Cider+ciderapp,ciderapp,7185,2021-11-19T15:45:44Z,2024-11-20T00:22:55Z,39969,7185,0,JavaScript,342,A new cross-platform Apple Music experience based on Electron and Vue.js written from scratch with performance in mind. 🚀,"['apple-music', 'applemusic', 'audio', 'audio-player', 'audio-streaming', 'cider', 'community', 'electron', 'hacktoberfest', 'itunes', 'linux', 'lyrics', 'macos', 'music', 'music-library', 'music-player', 'open-source', 'windows']",Community
44264666,awesome-ipfs+ipfs,ipfs,4323,2015-10-14T17:29:46Z,2024-11-14T10:40:11Z,16528,4323,2,JavaScript,529,"Community list of awesome projects, apps, tools, pinning services and more related to IPFS.","['awesome', 'awesome-ipfs', 'awesome-list', 'ipfs']",Community
135989792,Fomantic-UI+fomantic,fomantic,3575,2018-06-04T07:50:09Z,2024-11-18T08:25:07Z,137283,3575,264,JavaScript,333,Fomantic-UI is the official community fork of Semantic-UI,"['component-library', 'css', 'css-framework', 'fomantic', 'fomantic-ui', 'fork', 'hacktoberfest', 'javascript', 'semantic', 'ui']",Community
513196750,pulsar+pulsar-edit,pulsar-edit,3340,2022-07-12T15:31:03Z,2024-11-20T08:08:49Z,353669,3340,241,JavaScript,141,A Community-led Hyper-Hackable Text Editor,"['electron', 'javascript', 'pulsar', 'pulsar-edit']",Community
3114742,sendgrid-nodejs+sendgrid,sendgrid,3000,2012-01-06T01:06:59Z,2024-11-15T03:04:12Z,2431,3000,65,JavaScript,780,"The Official Twilio SendGrid Led, Community Driven Node.js API Library","['email', 'javascript', 'nodejs', 'sendgrid', 'transactional-emails']",Community
120575114,thanks+feross,feross,2758,2018-02-07T06:48:13Z,2024-11-20T03:21:02Z,523,2758,11,JavaScript,113,🙌 Give thanks to the open source maintainers you depend on! ✨,"['community', 'funding', 'javascript', 'nodejs', 'npm', 'open-source', 'sustainability', 'thanks']",Community
32948863,awesome-react-native+jondot,jondot,34677,2015-03-26T19:58:06Z,2024-11-20T08:44:14Z,5250,34677,85,JavaScript,3995,"Awesome React Native components, news, tools, and learning material!","['awesome-list', 'mobile', 'react', 'react-native']",News
32958241,HackerNews-React-Native+iSimar,iSimar,3660,2015-03-26T23:54:59Z,2024-11-15T12:02:21Z,6642,3660,11,JavaScript,611,Hacker News iOS and Android App - Made with React Native.,"['android', 'hacker-news', 'javascript']",News
24990127,react-hn+insin,insin,2180,2014-10-09T13:22:36Z,2024-11-08T19:42:29Z,615,2180,34,JavaScript,330,React-powered Hacker News client,"['firebase', 'hacker-news', 'react', 'react-app']",News
63305599,FacebookBot+hungtraan,hungtraan,1395,2016-07-14T05:39:52Z,2024-10-31T01:42:03Z,5653,1395,18,JavaScript,244,"A Facebook Messenger Bot that supports Voice Recognition, Natural Language Processing and features such as: search nearby restaurants, search trending news, transcribe and save memos to the cloud.",[],News
44885513,rss-feed-emitter+filipedeschamps,filipedeschamps,1080,2015-10-24T21:25:26Z,2024-11-19T13:01:18Z,563,1080,13,JavaScript,76,Super RSS News Feed aggregator written in Node.js and ES6,[],News
40905410,hacker-menu+owenthereal,owenthereal,1001,2015-08-17T15:21:43Z,2024-11-14T13:45:33Z,382,1001,10,JavaScript,67,Hacker News Delivered to Desktop :dancers:,[],News
57010651,burlesco+burlesco,burlesco,905,2016-04-25T04:00:56Z,2024-11-19T18:17:28Z,1128,905,65,JavaScript,70,"Leia notícias sem ser assinante, burle o paywall (WebExtension)","['chrome-extension', 'hacktoberfest', 'news', 'paywall']",News
92111509,trilium+zadam,zadam,27402,2017-05-23T00:30:20Z,2024-11-20T06:33:56Z,134395,27402,898,JavaScript,1928,Build your personal knowledge base with Trilium Notes,"['electron', 'electron-app', 'knowledge-base', 'knowledge-graph', 'knowledge-management', 'knowledge-management-graph', 'local-first', 'note-managment', 'note-taker', 'note-taking', 'notebook', 'notes', 'notes-app', 'personal-knowledge-base', 'personal-wiki', 'scriptable', 'self-hosted', 'self-hosting', 'wiki']",Wiki
2828239,TiddlyWiki5+TiddlyWiki,TiddlyWiki,8071,2011-11-22T14:26:07Z,2024-11-20T07:21:04Z,67172,8071,1239,JavaScript,1191,"A self-contained JavaScript wiki for the browser, Node.js, AWS Lambda etc.","['hacktoberfest', 'html', 'javascript', 'linux', 'notepad', 'notes', 'tiddlywiki', 'wiki', 'windows']",Wiki
263146261,digital-gardeners+MaggieAppleton,MaggieAppleton,4071,2020-05-11T20:05:13Z,2024-11-19T20:39:25Z,5826,4071,26,JavaScript,190,"Resources, links, projects, and ideas for gardeners tending their digital notes on the public interwebs","['digital-garden', 'digital-gardening', 'second-brain', 'wiki', 'zettelkasten']",Wiki
254536602,MrDoc+zmister2016,zmister2016,2973,2020-04-10T03:37:11Z,2024-11-18T17:00:24Z,40752,2973,47,JavaScript,554,"mrdoc,online document system developed based on python. It is suitable for individuals and small teams to manage documents, wiki, knowledge and notes. 觅思文档，适合于个人和中小型团队的在线文档、知识库系统。","['django', 'document-management', 'knowledge-management', 'markdown', 'notes-app', 'python', 'wiki']",Wiki
20325784,Raneto+ryanlelek,ryanlelek,2790,2014-05-30T10:24:18Z,2024-11-17T10:18:04Z,3878,2790,86,JavaScript,447,Markdown powered Knowledgebase Wiki for Node.js,"['editor', 'knowledgebase', 'markdown', 'node', 'self-hosted', 'wiki', 'writing']",Wiki
57418962,community+documize,documize,2166,2016-04-29T23:35:07Z,2024-11-18T23:36:01Z,204521,2166,46,JavaScript,213,"Modern Confluence alternative designed for internal & external docs, built with Go + EmberJS","['collaboration', 'confluence', 'dashboards', 'docs', 'document-conversion', 'document-management', 'documentation', 'documentation-tool', 'emberjs', 'enterprise', 'go', 'keycloak', 'knowledge', 'knowledge-base', 'knowledge-management', 'knowledgebase', 'reporting', 'selfhosted', 'wiki']",Wiki
65967168,Matterwiki+Matterwiki,Matterwiki,2100,2016-08-18T05:15:34Z,2024-11-20T04:14:09Z,8073,2100,49,JavaScript,174,A simple and beautiful wiki for teams,"['collaboration', 'javascript', 'knowledgebase', 'matterwiki', 'node', 'react', 'wiki', 'wiki-engine']",Wiki
205528462,42+rsapkf,rsapkf,1880,2019-08-31T10:13:48Z,2024-11-19T13:44:17Z,6549,1880,0,JavaScript,131,@rsapkf's wiki. [Merged into rsapkf/www],"['blogs', 'books', 'developer-tools', 'linux-configuration', 'mathematics', 'privacy-tools', 'puzzles']",Wiki
33637217,flood+Flood-UI,Flood-UI,1814,2015-04-08T23:13:16Z,2024-11-02T15:37:11Z,30994,1814,170,JavaScript,173,"A web UI for rTorrent, qBittorrent and Transmission with a Node.js backend and React frontend. Migrate to v4: https://github.com/jesec/flood/wiki/Migrate-from-older-versions-of-Flood. ","['nodejs', 'qbittorrent', 'react', 'rtorrent', 'transmission', 'webui']",Wiki
94173064,filestash+mickael-kerjean,mickael-kerjean,10565,2017-06-13T05:34:14Z,2024-11-20T08:51:23Z,88997,10565,140,JavaScript,783,"🦄 A file manager / web client for SFTP, S3, FTP, WebDAV, Git, Minio, LDAP, CalDAV, CardDAV, Mysql, Backblaze, ...","['ftp', 'ftps', 'git', 'ldap', 'nfs', 's3', 'sftp', 'smb', 'webdav']",File Manager
1095380,elFinder+Studio-42,Studio-42,4654,2010-11-19T18:05:06Z,2024-11-19T16:21:20Z,41612,4654,8,JavaScript,1420,"📁 Open-source file manager for web, written in JavaScript using jQuery and jQuery UI","['3rd-party-connectors', 'ajax', 'elfinder', 'filemanager', 'html5', 'integration', 'javascript', 'jquery-ui', 'php']",File Manager
4585500,cloudcmd+coderaiser,coderaiser,1844,2012-06-07T13:29:37Z,2024-11-20T02:42:10Z,35007,1844,19,JavaScript,259,✨☁️📁✨ Cloud Commander file manager for the web with console and editor.,"['android', 'cloudcmd', 'commander', 'console', 'docker', 'editor', 'file-manager', 'filesystem', 'folder', 'framework', 'hacktoberfest', 'linux', 'macos', 'mit', 'nodejs', 'windows']",File Manager
24677116,angular-filemanager+joni2back,joni2back,1758,2014-10-01T12:12:39Z,2024-11-16T08:05:00Z,9368,1758,100,JavaScript,576,JavaScript File Manager Material Design Folder Explorer Navigator Browser Manager in AngularJS with CSS3 Responsive (with FTP in PHP / Java / Node),"['angular', 'file-browser', 'file-explorer', 'file-manager', 'file-upload', 'filemanager', 'hacktoberfest', 'hacktoberfest2020', 'javascript', 'material-design']",File Manager
7455107,Meteor-CollectionFS+Meteor-Community-Packages,Meteor-Community-Packages,1051,2013-01-05T12:23:38Z,2024-06-13T15:40:34Z,2663,1051,348,JavaScript,237,Reactive file manager for Meteor,[],File Manager
525684,Filemanager+simogeo,simogeo,938,2010-02-19T08:20:33Z,2024-11-01T14:24:17Z,5668,938,47,JavaScript,351,"An open-source file manager released under MIT license. Up-to-date for PHP connector. This package is DEPRECATED. Now, please use RichFileManager available at : https://github.com/servocoder/RichFilemanager.","['connector', 'filemanager', 'javascript', 'jquery', 'php', 'php-connector']",File Manager
58711478,RichFilemanager+psolom,psolom,906,2016-05-13T07:16:48Z,2024-11-18T18:19:07Z,14727,906,72,JavaScript,251,"An open-source file manager. Up-to-date for PHP, Java, ASHX, ASP, NodeJs & Python 3 Flask. Contributions are welcome!","['ashx-filemanager', 'asp-filemanager', 'ckeditor', 'filemanager', 'fileupload', 'imperavi-redactor', 'java-filemanager', 'php-filemanager', 'python-filemanager', 'tinymce', 'wysiwyg-integration', 'wysiwyg-php']",File Manager
130376260,vue-laravel-file-manager+alexusmai,alexusmai,359,2018-04-20T14:53:08Z,2024-10-31T18:47:51Z,2991,359,42,JavaScript,161,Frontend for Laravel File Manager on Vue.js,[],File Manager
42733478,node-file-manager+efeiefei,efeiefei,308,2015-09-18T16:23:14Z,2024-10-26T07:10:38Z,59,308,15,JavaScript,166,"File manager web server based on Node.js with Koa, Angular.js and Bootstrap",[],File Manager
80616041,react-native-firebase+invertase,invertase,11715,2017-02-01T12:01:03Z,2024-11-19T13:54:33Z,60378,11715,63,JavaScript,2216,🔥 A well-tested feature-rich modular Firebase implementation for React Native. Supports both iOS & Android platforms for all Firebase services.,"['analytics', 'android', 'auth', 'crashlytics', 'database', 'fcm', 'firebase', 'firestore', 'ios', 'javascript', 'push-notifications', 'react', 'react-hooks', 'react-native', 'react-native-app', 'realtime-database', 'remote-config', 'storage', 'transactions', 'web-sdk']",Analytics
3320710,ua-parser-js+faisalman,faisalman,9265,2012-02-01T01:11:49Z,2024-11-20T08:39:57Z,17956,9265,13,JavaScript,1194,"""Unmask Your Traffic"" - UAParser.js: The Essential Web Development Tool for User-Agent Detection","['analytics', 'bot-detection', 'browser-detection', 'client-hints', 'device-detection', 'mobile-detection', 'user-agent', 'user-agent-parser']",Analytics
211381955,uPlot+leeoniya,leeoniya,8813,2019-09-27T18:45:21Z,2024-11-20T04:27:30Z,8175,8813,139,JavaScript,386,"📈 A small, fast chart for time series, lines, areas, ohlc & bars","['analytics', 'chart', 'charts', 'data-visualization', 'graph', 'graphs', 'lightweight', 'line-chart', 'ohlc', 'performance', 'plot', 'plotting', 'streaming', 'time-series', 'timeseries', 'trend-analysis']",Analytics
247386519,covid19india-react+covid19india,covid19india,6856,2020-03-15T02:16:02Z,2024-11-11T20:55:02Z,195626,6856,38,JavaScript,3408,Tracking the impact of COVID-19 in India,"['analytics', 'coronavirus', 'covid-19', 'covid19', 'covid19-india', 'tracker', 'visualization']",Analytics
4473517,countly-server+Countly,Countly,5593,2012-05-28T18:48:40Z,2024-11-20T06:57:58Z,535901,5593,63,JavaScript,975,"Countly is a product analytics platform that helps teams track, analyze and act-on their user actions and behaviour on mobile, web and desktop applications.","['analytics', 'coppa', 'crash-analytics', 'crash-reports', 'dashboard', 'data', 'data-ownership', 'data-privacy', 'feature-flags', 'gdpr', 'hipaa', 'insights', 'mobile-analytics', 'product-analytics', 'product-management', 'push-notifications', 'remote-configuration', 'tracking', 'user-feedback', 'web-analytics']",Analytics
32981784,react-ga+react-ga,react-ga,5126,2015-03-27T11:09:25Z,2024-11-06T20:44:38Z,2382,5126,144,JavaScript,445,React Google Analytics Module,"['google-analytics', 'javascript', 'react', 'react-google-analytics']",Analytics
4697589,analytics.js+segmentio,segmentio,4768,2012-06-18T05:38:24Z,2024-11-14T20:37:41Z,8901,4768,26,JavaScript,736,The hassle-free way to integrate analytics into any web application.,[],Analytics
371239231,evidence+evidence-dev,evidence-dev,4460,2021-05-27T03:50:19Z,2024-11-20T06:58:07Z,290563,4460,195,JavaScript,215,"Business intelligence as code: build fast, interactive data visualizations in pure SQL and markdown","['analytics', 'business-intelligence', 'dashboard', 'data-engineering', 'data-science', 'data-visualization', 'dbt', 'duckdb', 'exploratory-data-analysis', 'finance', 'open-source', 'self-hosted', 'sql', 'statistics', 'svelte', 'tailwindcss', 'webassembly']",Analytics
18831920,Ackee+electerious,electerious,4297,2014-04-16T08:08:37Z,2024-11-19T15:45:19Z,13539,4297,54,JavaScript,360,"Self-hosted, Node.js based analytics tool for those who care about privacy.","['analytics', 'google-analytics', 'privacy', 'website-analytics']",Analytics
98847801,bolt+boltpkg,boltpkg,2352,2017-07-31T04:22:56Z,2024-11-19T22:17:16Z,1460,2352,75,JavaScript,82,⚡️ Super-powered JavaScript project management,"['javascript', 'npm', 'package-manager', 'project-management', 'workspaces', 'yarn']",Project Management
411570785,project_graphql_blog+adrianhajdin,adrianhajdin,1473,2021-09-29T07:20:59Z,2024-11-16T20:54:46Z,3475,1473,43,JavaScript,348,"With featured and recent posts, categories. full markdown articles, author information, comments, and much more, this fully responsive CMS Blog App is the best Blog Application that you can currently find on YouTube. And what's best of all is that you and your clients can manage the blog from a dedicated Content Management System.","['blog', 'graphcms', 'graphql', 'headless']",Project Management
79368515,deck+nextcloud,nextcloud,1215,2017-01-18T18:07:35Z,2024-11-19T09:04:56Z,127138,1215,632,JavaScript,279,"🗂 Kanban-style project & personal management tool for Nextcloud, similar to Trello","['cards', 'deck', 'hacktoberfest', 'nextcloud', 'organization', 'selfhosted', 'team']",Project Management
22917124,92five+chintanbanugaria,chintanbanugaria,1148,2014-08-13T13:48:20Z,2024-11-16T06:20:32Z,4429,1148,42,JavaScript,207,Self hosted project management application,"['javascript', 'opensource', 'php', 'project-management']",Project Management
31386806,kanban+leanlabsio,leanlabsio,520,2015-02-26T20:17:56Z,2024-11-15T22:59:36Z,13877,520,4,JavaScript,81,Lean project management for GitLab,"['gitlab', 'kanban']",Project Management
39198097,Brainfock+Brainfock,Brainfock,493,2015-07-16T13:24:08Z,2024-09-21T19:20:19Z,1087,493,15,JavaScript,130,"Project Management & Team Collaboration: Issues, Bug Tracking, Sales (NodeJs / React.js)",[],Project Management
80662421,phaser-ce-npm-webpack-typescript-starter-project+rroylance,rroylance,423,2017-02-01T20:45:28Z,2024-08-20T18:42:00Z,4749,423,26,JavaScript,73,"Project to get you started with your Phaser-CE (using the npm module) game using Typescript and Webpack for building! No hassle asset management, Google Web Font loader, live server, development vs distribution build pipeline, Electron packaging for desktop builds, and more...","['app', 'desktop', 'electron', 'game', 'linux', 'loader', 'mac', 'mobile', 'node', 'npm', 'osx', 'phaser', 'phaser-ce', 'template', 'typescript', 'webpack', 'windows']",Project Management
200466509,project_youtube_video_player+adrianhajdin,adrianhajdin,297,2019-08-04T08:10:42Z,2024-10-30T10:27:14Z,2031,297,7,JavaScript,97,"This is a code repository for the corresponding article on freeCodeCamp. In this tutorial we are going to build a YouTube Clone Application from Scratch using React. Covered topics: lifecycle methods, project structure, destructuring, state management, passing props from parent to child components, API calls.","['article', 'project-code']",Project Management
56705594,dingo-project-management+ziishaned,ziishaned,274,2016-04-20T17:09:10Z,2024-11-13T04:26:21Z,1533,274,2,JavaScript,51,A full-featured personal project management tool with task boards.,['task-board'],Project Management
674346458,obsidian-workflow-template+mathisgauthey,mathisgauthey,271,2023-08-03T18:10:07Z,2024-11-17T02:36:09Z,10756,271,3,JavaScript,37,"This is an Obsidian vault template from my Workflow with Tasks and Project Management, Journaling, Media Tracking, Offline Read-it-later and Bookmark Management, Note-taking and Note-sharing on Your Own Website",[],Project Management
134185621,guppy+joshwcomeau,joshwcomeau,3269,2018-05-20T20:49:50Z,2024-10-29T22:59:54Z,16815,3269,78,JavaScript,154,🐠A friendly application manager and task runner for React.js,"['gui', 'react', 'reactjs']",Task Manager
115542703,taskr+bukinoshita,bukinoshita,787,2017-12-27T17:21:23Z,2024-10-27T15:58:34Z,23952,787,30,JavaScript,77,A simple task manager app,"['app', 'electron', 'react', 'task', 'task-manager', 'to-do']",Task Manager
80733077,tasking-manager+hotosm,hotosm,510,2017-02-02T14:31:35Z,2024-11-19T20:53:54Z,88917,510,417,JavaScript,275,Tasking Manager - The tool to team up for mapping in OpenStreetMap,"['flask', 'javascript', 'openstreetmap', 'postgis', 'postgresql', 'python', 'reactjs']",Task Manager
18161510,websync+furier,furier,487,2014-03-27T02:14:08Z,2024-11-12T20:24:09Z,3628,487,0,JavaScript,91,"websync is intended to be an rsync manager, where rsync tasks can be added, scheduled and maintained in a sane manner.","['javascript', 'nodejs', 'rsync', 'ui', 'unix', 'webinterface']",Task Manager
7973671,osm-tasking-manager2+hotosm,hotosm,425,2013-02-02T08:46:10Z,2024-03-21T20:14:16Z,3648,425,301,JavaScript,156,"Designed and built for Humanitarian OpenStreetMap Team collaborative emergency/disaster mapping, the OSM Tasking Manager 2.0 divides an area into individual squares that can be rapidly mapped by thousands of volunteers.",[],Task Manager
100941985,TodoKit+joe-lz,joe-lz,252,2017-08-21T10:37:55Z,2024-09-13T08:05:43Z,9426,252,4,JavaScript,37,TodoKit - A beautiful bug and issue tracking software.,"['bug', 'bugclose', 'manager', 'product', 'project', 'task', 'todo']",Task Manager
1210247,neuron+dtex,dtex,158,2010-12-31T04:30:27Z,2024-08-08T14:51:19Z,78,158,1,JavaScript,9,"The simplest possible event driven job manager, FIFO queue, and ""task based cache"" in node.js",[],Task Manager
12101635,akiee+rockiger,rockiger,127,2013-08-14T06:21:00Z,2024-11-17T14:32:30Z,772247,127,25,JavaScript,10,A Markdown-based task manager for hackers and people who build stuff.,[],Task Manager
58011499,react-dates+react-dates,react-dates,12231,2016-05-04T00:49:45Z,2024-11-19T08:22:48Z,38838,12231,609,JavaScript,1706,"An easily internationalizable, mobile-friendly datepicker library for the web","['calendar', 'datepicker', 'dates', 'react', 'react-component', 'react-dates']",Calendar
41187219,react-big-calendar+jquense,jquense,7912,2015-08-22T02:56:58Z,2024-11-20T08:31:18Z,75011,7912,370,JavaScript,2238,gcal/outlook like calendar component,[],Calendar
6714787,pickadate.js+amsul,amsul,7696,2012-11-16T01:36:42Z,2024-11-19T08:23:24Z,10441,7696,312,JavaScript,1011,"The mobile-friendly, responsive, and lightweight jQuery date & time input picker.","['calendar', 'date', 'picker', 'time']",Calendar
10655461,apps-script-samples+googleworkspace,googleworkspace,4562,2013-06-13T00:26:03Z,2024-11-19T11:14:36Z,2136,4562,77,JavaScript,1845,Apps Script samples for Google Workspace products.,"['adminsdk', 'apps-script', 'calendar', 'classroom', 'cloud', 'drive', 'google-apps-script', 'google-workspace', 'gsuite', 'samples']",Calendar
59526723,react-infinite-calendar+clauderic,clauderic,3988,2016-05-24T00:04:15Z,2024-11-05T12:20:08Z,4102,3988,83,JavaScript,404,"✨ Infinite scrolling date-picker built with React, with localization, range selection, themes, keyboard support, and more.","['calendar', 'component', 'date', 'datepicker', 'infinite', 'infinite-scroll', 'range', 'react']",Calendar
8751770,bootstrap-calendar+Serhioromano,Serhioromano,3023,2013-03-13T12:34:19Z,2024-11-18T11:35:25Z,1308,3023,201,JavaScript,1293,"Full view calendar with year, month, week and day views based on templates with Twitter Bootstrap.","['calendar', 'event-management', 'twitter-bootstrap']",Calendar
21982076,rome+bevacqua,bevacqua,2912,2014-07-18T13:57:29Z,2024-11-06T12:29:54Z,7568,2912,86,JavaScript,223,":calendar: Customizable date (and time) picker. Opt-in UI, no jQuery!","['calendar', 'component', 'front-end', 'javascript', 'vanilla']",Calendar
10371644,CLNDR+kylestetz,kylestetz,2837,2013-05-29T23:40:25Z,2024-10-21T12:21:53Z,1129,2837,16,JavaScript,445,:calendar: a jQuery calendar plugin that uses HTML templates,"['calendar', 'jquery-plugin']",Calendar
47031501,air-datepicker+t1m0n,t1m0n,2664,2015-11-28T16:48:12Z,2024-11-19T14:22:39Z,1946,2664,273,JavaScript,1367,"Lightweight, dependency-free JavaScript datepicker.","['calendar', 'datepicker', 'javascript', 'timepicker']",Calendar
77998379,wx_calendar+treadpit,treadpit,2399,2017-01-04T08:55:33Z,2024-11-18T16:54:59Z,6497,2399,50,JavaScript,500,微信小程序－日历组件 📅,"['calendar', 'wxapp']",Calendar
97249406,wtfjs+denysdovhan,denysdovhan,35242,2017-07-14T15:42:12Z,2024-11-20T01:37:13Z,1549,35242,41,JavaScript,2555,🤪 A list of funny and tricky JavaScript examples,"['book', 'handbook', 'javascript', 'js', 'learning', 'notes', 'specification', 'wtf']",Notes
53266139,BoostNote-Legacy+BoostIO,BoostIO,17058,2016-03-06T17:06:07Z,2024-11-20T04:11:33Z,19251,17058,503,JavaScript,1465,This repository is outdated and new Boost Note app is available! We've launched a new Boost Note app which supports real-time collaborative writing. https://github.com/BoostIO/BoostNote-App,"['electron', 'linux', 'macos', 'open-source', 'react', 'stylus', 'windows']",Notes
77713709,Lepton+hackjutsu,hackjutsu,10161,2016-12-30T22:29:25Z,2024-11-19T01:42:19Z,42687,10161,85,JavaScript,471,💻     Democratizing Snippet Management (macOS/Win/Linux),"['desktop-client', 'electron', 'electron-app', 'electron-application', 'electron-builder', 'gists', 'github-gist', 'markdown-editor', 'notes', 'react', 'redux', 'snippets', 'webpack3']",Notes
35017238,codimd+hackmdio,hackmdio,9328,2015-05-04T06:06:45Z,2024-11-19T15:01:42Z,26981,9328,328,JavaScript,1061,CodiMD - Realtime collaborative markdown notes on all platforms.,"['codimd', 'collaboration', 'hackmd', 'markdown', 'notes', 'realtime']",Notes
16096681,laverna+Laverna,Laverna,9196,2014-01-21T08:24:17Z,2024-11-20T04:57:29Z,6664,9196,447,JavaScript,801,Laverna is a JavaScript note taking application with Markdown editor and encryption support. Consider it like open source alternative to Evernote.,"['laverna', 'note-taking', 'peer-to-peer', 'socket-io', 'webrtc', 'websocket']",Notes
121204738,taskbook+klaudiosinani,klaudiosinani,8979,2018-02-12T05:37:22Z,2024-11-20T01:05:08Z,449,8979,102,JavaScript,383,"Tasks, boards & notes for the command-line habitat","['board', 'cli', 'note', 'task', 'todo']",Notes
582974355,heynote+heyman,heyman,4036,2022-12-28T11:49:43Z,2024-11-20T00:54:46Z,7383,4036,120,JavaScript,201,A dedicated scratchpad for developers,"['developer-tools', 'editor', 'note-taking', 'notes', 'notes-app', 'productivity-tools', 'scratchpad']",Notes
139022359,release-drafter+release-drafter,release-drafter,3407,2018-06-28T13:31:05Z,2024-11-18T16:32:13Z,22388,3407,157,JavaScript,328,Drafts your next release notes as pull requests are merged into master. ,"['action', 'github-app', 'hacktoberfest', 'probot-app', 'release-automation', 'release-notes']",Notes
377365832,FrontEndCollection+cheatsheet1999,cheatsheet1999,3031,2021-06-16T04:02:44Z,2024-11-18T09:01:38Z,14570,3031,42,JavaScript,417,"Notes for Fullstack Software Engineers. Covers common data structure and algorithms, web concepts, Javascript / TypeScript, React, and more!","['data-structures', 'front-end-development', 'frontend', 'fullstack', 'interview', 'javascript', 'leetcode', 'nodejs', 'react', 'typescript', 'webdevelopment']",Notes
293044019,notion-clone+konstantinmuenster,konstantinmuenster,2937,2020-09-05T09:28:21Z,2024-11-19T10:02:47Z,1587,2937,9,JavaScript,330,Edit Notes like in Notion.so. Full-Stack App using React/Express.,"['contenteditable', 'expressjs', 'mongoose', 'nextjs', 'notion', 'notion-editor', 'reactjs']",Notes
16089035,wekan+wekan,wekan,19614,2014-01-21T01:26:28Z,2024-11-20T07:08:59Z,68286,19614,642,JavaScript,2834,"The Open Source kanban (built with Meteor). Keep variable/table/field names camelCase. For translations, only add Pull Request changes to wekan/i18n/en.i18n.json , other translations are done at https://app.transifex.com/wekan/wekan only.","['docker-image', 'foss', 'javascript', 'kanban', 'meteor', 'real-time', 'sandstorm', 'snapcraft', 'wekan']",Kanban
205453332,planka+plankanban,plankanban,8078,2019-08-30T20:35:36Z,2024-11-20T08:32:02Z,48410,8078,303,JavaScript,758,The realtime kanban board for workgroups built with React and Redux.,"['agile', 'collaboration', 'docker', 'javascript', 'kanban', 'react', 'redux', 'trello']",Kanban
79907773,react-trello+rcdexta,rcdexta,2195,2017-01-24T12:02:24Z,2024-11-19T06:13:16Z,9320,2195,151,JavaScript,483,Pluggable components to add a kanban board to your application,"['js-library', 'kanban-board', 'react', 'reactjs-components', 'trello']",Kanban
36856044,board+RestyaPlatform,RestyaPlatform,2047,2015-06-04T07:47:45Z,2024-11-19T22:39:48Z,60068,2047,188,JavaScript,383,Trello like kanban board. Based on Restya platform.,"['kanban-board', 'restyaboard', 'trello']",Kanban
118835000,react-kanban+markusenglund,markusenglund,1726,2018-01-24T23:25:10Z,2024-11-19T07:37:18Z,8181,1726,11,JavaScript,246,A Trello-like application built with React and Redux. Take a look at the live website:,[],Kanban
141852287,Kanmail+Oxygem,Oxygem,1303,2018-07-21T23:27:23Z,2024-11-20T06:40:11Z,6343,1303,50,JavaScript,88,:inbox_tray: An email client that functions like a kanban board.,"['desktop-app', 'email', 'imap', 'imap-client', 'javascript', 'python', 'react']",Kanban
126945826,masterlab+gopeak,gopeak,1230,2018-03-27T07:24:31Z,2024-11-19T14:52:43Z,285193,1230,27,JavaScript,279,简单高效、基于敏捷开发的项目管理工具,"['agile', 'kanban', 'php7', 'project-management', 'scrum']",Kanban
95549573,jkanban+riktar,riktar,1091,2017-06-27T11:06:24Z,2024-11-12T07:15:53Z,391,1091,32,JavaScript,300,Vanilla Javascript plugin for manage kanban boards,"['component', 'hacktoberfest', 'javascript', 'javascript-plugin', 'kanban', 'kanban-board', 'todolist', 'vanilla', 'vanilla-js']",Kanban
606891664,Tasks.md+BaldissaraMatheus,BaldissaraMatheus,936,2023-02-26T21:19:33Z,2024-11-19T09:28:02Z,7222,936,20,JavaScript,38,"A self-hosted, Markdown file based task management board","['agile', 'kanban', 'markdown', 'project-management', 'self-hosted', 'task-management']",Kanban
91948880,vue-kanban+BrockReece,BrockReece,803,2017-05-21T10:22:40Z,2024-11-12T07:12:49Z,3038,803,22,JavaScript,160,A vue based drag and drop kanban board ,[],Kanban
121079935,form-create+xaboy,xaboy,6149,2018-02-11T03:25:40Z,2024-11-20T08:35:17Z,17285,6149,15,JavaScript,985,:fire::fire::fire: 强大的低代码动态表单组件，通过JSON数据驱动表单渲染，适配移动端，支持可视化设计。提高开发者对表单的开发效率。目前在政务系统、OA系统、ERP系统、电商系统、流程管理等系统中已稳定应用。,"['ant-design-vue', 'arco-design', 'element-plus', 'element-ui', 'form', 'form-designer', 'lowcode', 'naive-ui', 'vant', 'vue']",ERP
173714958,steedos-platform+steedos,steedos,1399,2019-03-04T09:31:44Z,2024-11-19T12:41:30Z,1901844,1399,439,JavaScript,391,华炎魔方低代码平台，超强前后端在线编程能力。 ｜ Steedos is an open-source alternative to Salesforce Low-Code Platform. 🤖 🎨 🚀 ,"['airtable', 'amis', 'appsmith', 'bpm', 'budibase', 'chatgpt', 'clickpaas', 'erp', 'low-code', 'lowcode', 'mendix', 'moleculer', 'no-code', 'odoo', 'openapi', 'outsystems', 'paas', 'saas', 'salesforce', 'sap']",ERP
20895915,web+OCA,OCA,946,2014-06-16T18:34:12Z,2024-11-20T07:28:23Z,186320,946,263,JavaScript,1890,Odoo web client UI related addons,"['erp', 'hacktoberfest', 'odoo', 'python']",ERP
